x,y
0.0,0.8886788909549815
0.005025125628140704,1.6728796230642256
0.010050251256281407,0.7346154947155678
0.01507537688442211,1.364275355431114
0.020100502512562814,1.6128915130280097
0.02512562814070352,1.34392328660302
0.03015075376884422,1.0345798646956663
0.035175879396984924,0.14782779118372147
0.04020100502512563,0.9267918306808809
0.04522613065326633,1.0845719820247945
0.05025125628140704,1.4182221419253354
0.05527638190954774,1.1671973252759074
0.06030150753768844,1.8300011493130275
0.06532663316582915,1.530361203783898
0.07035175879396985,0.9269137376789871
0.07537688442211056,1.9180978147678425
0.08040201005025126,0.047124638723827106
0.08542713567839195,1.3120619302670302
0.09045226130653267,0.6201293314026737
0.09547738693467336,1.8413896098930052
0.10050251256281408,1.4573755871794423
0.10552763819095477,0.6800586815880848
0.11055276381909548,1.1719929446696278
0.11557788944723618,1.425768611032031
0.12060301507537688,0.26352765099476816
0.12562814070351758,1.4199344078988128
0.1306532663316583,1.5000207026700867
0.135678391959799,0.7197193979063895
0.1407035175879397,1.03204991292102
0.1457286432160804,1.7493544867062258
0.15075376884422112,0.9853817696771666
0.15577889447236182,1.573275815187707
0.16080402010050251,1.5129529320261539
0.1658291457286432,1.4207458495202505
0.1708542713567839,0.9637993470459953
0.17587939698492464,0.9369516678109725
0.18090452261306533,1.6347908192740226
0.18592964824120603,2.017465356521421
0.19095477386934673,1.6303156069253348
0.19597989949748745,0.7735910942425127
0.20100502512562815,0.8876222147587911
0.20603015075376885,1.2181281957185286
0.21105527638190955,1.3397350576706644
0.21608040201005024,1.446131467738744
0.22110552763819097,2.188248010662922
0.22613065326633167,1.0058587860058688
0.23115577889447236,1.2603257754413275
0.23618090452261306,1.6576270902041113
0.24120603015075376,1.5735179035971967
0.24623115577889448,2.170353682533741
0.25125628140703515,1.5355242964569558
0.2562814070351759,0.9386448845670606
0.2613065326633166,2.1257695239047143
0.2663316582914573,1.6795566344134667
0.271356783919598,1.4196707261568673
0.2763819095477387,1.9839387149535077
0.2814070351758794,2.031764641644167
0.2864321608040201,1.5961875853950374
0.2914572864321608,0.9887527125641503
0.2964824120603015,0.8300495179306083
0.30150753768844224,2.2721491495926815
0.3065326633165829,1.8111405389494677
0.31155778894472363,1.757902970057679
0.3165829145728643,1.502116818980257
0.32160804020100503,1.9173259892953776
0.32663316582914576,2.1365886021530685
0.3316582914572864,1.8842339678280018
0.33668341708542715,2.0670991430309495
0.3417085427135678,1.6890930914204023
0.34673366834170855,2.8770838970470347
0.35175879396984927,1.7642464326441307
0.35678391959798994,1.6523496548689345
0.36180904522613067,2.030401569075819
0.36683417085427134,2.2587318419586824
0.37185929648241206,1.634369323746744
0.3768844221105528,1.447697615040513
0.38190954773869346,2.8937307699794674
0.3869346733668342,2.261519645785657
0.3919597989949749,1.8492913099562291
0.3969849246231156,1.530604769538012
0.4020100502512563,1.9901973223402927
0.40703517587939697,2.715733378879051
0.4120603015075377,1.4817264010665485
0.4170854271356784,0.9501448830072231
0.4221105527638191,3.0331281679550983
0.4271356783919598,2.1771897758200347
0.4321608040201005,1.548804248763231
0.4371859296482412,1.732138168452569
0.44221105527638194,2.209182047901442
0.4472361809045226,1.700483702130592
0.45226130653266333,1.9831721508824232
0.457286432160804,0.9186751800559445
0.4623115577889447,1.3984034478074885
0.46733668341708545,3.0732940436277874
0.4723618090452261,2.232016721721981
0.47738693467336685,1.2153628411291555
0.4824120603015075,2.887345481475633
0.48743718592964824,2.6605533447404235
0.49246231155778897,2.1232221857340927
0.49748743718592964,2.230656738939086
0.5025125628140703,1.7452577305215056
0.507537688442211,1.9708684674999537
0.5125628140703518,2.253522300987105
0.5175879396984925,1.8562387809433052
0.5226130653266332,2.465576102950215
0.5276381909547738,2.029857181258954
0.5326633165829145,2.211395073388464
0.5376884422110553,2.233191920763206
0.542713567839196,2.0789330815742098
0.5477386934673367,1.5526605618167242
0.5527638190954774,1.9118171020232917
0.5577889447236181,2.075759790658333
0.5628140703517588,2.0943888249712725
0.5678391959798995,3.4991392935809404
0.5728643216080402,1.7889853897541095
0.577889447236181,1.9040479868232105
0.5829145728643216,2.6562708554284713
0.5879396984924623,2.0183870447419716
0.592964824120603,2.74422254987573
0.5979899497487438,1.401762979097429
0.6030150753768845,2.2776283098229504
0.6080402010050251,1.9297812883612577
0.6130653266331658,1.7644870505441008
0.6180904522613065,2.7686354522486147
0.6231155778894473,1.783074899570221
0.628140703517588,2.5110745231362497
0.6331658291457286,1.6420491723032862
0.6381909547738693,2.6334085341030007
0.6432160804020101,2.322244789170221
0.6482412060301508,1.6284937839071447
0.6532663316582915,1.6109623671661044
0.6582914572864321,2.2793419022920056
0.6633165829145728,2.415512309516026
0.6683417085427136,2.5322672779858273
0.6733668341708543,3.510406549046543
0.678391959798995,3.0387497753067167
0.6834170854271356,2.820690325107221
0.6884422110552764,1.6973701444967921
0.6934673366834171,2.736946488746821
0.6984924623115578,2.588985972043042
0.7035175879396985,3.768556783502646
0.7085427135678392,3.0807689370809443
0.7135678391959799,2.7761230633804437
0.7185929648241206,2.829924484102087
0.7236180904522613,2.0564887775540415
0.7286432160804021,3.015242860218936
0.7336683417085427,2.135598782172974
0.7386934673366834,2.744846028997159
0.7437185929648241,2.304750560402554
0.7487437185929648,2.6305342039742046
0.7537688442211056,2.0994742889595353
0.7587939698492463,2.385408958159169
0.7638190954773869,2.6235021359240536
0.7688442211055276,1.9714378666456942
0.7738693467336684,3.6586579809924595
0.7788944723618091,2.0762730372531495
0.7839195979899498,3.204041839586662
0.7889447236180904,2.767754897443223
0.7939698492462312,2.749083816366042
0.7989949748743719,2.888098193324351
0.8040201005025126,2.5243873548603104
0.8090452261306533,2.9884250769319967
0.8140703517587939,2.2915637462233502
0.8190954773869347,2.4116845931930353
0.8241206030150754,2.2977920936033374
0.8291457286432161,3.4923089584719476
0.8341708542713568,2.8414141260446075
0.8391959798994975,2.6713027558934277
0.8442211055276382,2.4540070518610664
0.8492462311557789,2.8459004625977293
0.8542713567839196,2.435245444742096
0.8592964824120604,2.043637432836388
0.864321608040201,2.8728641190260054
0.8693467336683417,2.927233717224496
0.8743718592964824,3.119618042852911
0.8793969849246231,2.781715212786201
0.8844221105527639,3.4654438415427125
0.8894472361809045,3.7590828042115407
0.8944723618090452,1.9832575279635918
0.8994974874371859,3.5810146013766797
0.9045226130653267,2.601911716841713
0.9095477386934674,1.9293536297231952
0.914572864321608,3.273793275401304
0.9195979899497487,3.512014233769216
0.9246231155778895,3.208972029178281
0.9296482412060302,3.8167023292002376
0.9346733668341709,1.7277488596609443
0.9396984924623115,1.8836731110327443
0.9447236180904522,2.2863492156672445
0.949748743718593,2.988575698789447
0.9547738693467337,2.5006536320884205
0.9597989949748744,2.39363059105378
0.964824120603015,3.5981478529278275
0.9698492462311558,3.5603129286124497
0.9748743718592965,3.1938811488072143
0.9798994974874372,2.7747992232854304
0.9849246231155779,4.721244814539103
0.9899497487437187,3.6509200797999073
0.9949748743718593,2.462356318569082
1.0,2.8914587855043434
